city;state-prov;data_type;WMO_code;latitude;longitude;altitude;Jan;Feb;Mar;Apr;May;Jun;Jul;Aug;Sept;Oct;Nov;Dec;Min;Max;filename
Potsdam;BE;ISD-TMYx;103790;52.383;13.066;81;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;2005;DEU_BE_Potsdam.AP.103790_TMYx.2004-2018.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2010;2010_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2011;2011_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2012;2012_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2013;2013_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2014;2014_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2015;2015_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2016;2016_oiko.epw
Berlin;BE;ERA5 (ECMWF);103790;52.510;13.375;81;2017;2017_oiko.epw
